"isSpam","isRe","underscore","priority","isInReplyTo","sortedRec","subPunc","multipartText","hasImages","isPGPsigned","subSpamWords","noHost","numEnd","isYelling","isOrigMsg","isDear","isWrote","numLines","bodyCharCt","subExcCt","subQuesCt","numAtt","numRec","perCaps","hour","perHTML","subBlanks","forwards","avgWordLen","numDlr"
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,608,0,0,0,1,4.102564,2,0,11.42857,0,4.642857,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",38,1191,0,0,0,1,3.787879,2,0,12.12121,0,4.583333,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,593,0,0,0,1,7.012987,2,0,11.42857,0,4.476744,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",44,1465,0,0,0,1,7.497116,2,0,12.12121,0,4.539267,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,589,0,0,0,1,4.675325,2,0,11.42857,0,4.638554,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",46,1579,0,0,0,1,4.531411,2,0,12.12121,0,4.49537,1
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,595,0,0,0,1,4.699739,2,0,11.42857,0,4.505882,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",39,1194,0,0,0,1,5.128205,2,0,12.12121,0,4.572414,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",32,870,0,0,0,1,5.37037,2,0,11.42857,0,4.5,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",11,379,0,0,0,1,7.251908,8,0,16.66667,0,4.851852,3
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",87,3215,0,0,0,1,3.948111,2,0,12.12121,0,4.399504,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",31,1280,0,0,0,1,6.769231,21,0,16.66667,0,4.756098,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,584,0,0,0,1,4.473684,2,0,11.42857,0,4.578313,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",41,1297,0,0,0,1,4.459459,2,0,12.12121,0,4.512195,2
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",46,1452,0,0,0,1,5.742049,22,0,8,0,4.304183,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",45,1643,0,0,0,2,4.9922,20,0,12.5,0,4.713235,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,602,0,0,0,1,5.128205,2,0,11.42857,0,4.482759,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",44,1567,0,0,0,1,6.943005,2,0,12.12121,0,4.232456,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,575,0,0,0,1,4.58221,2,0,11.42857,0,4.6375,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",41,1293,0,0,0,1,4.621849,2,0,12.12121,0,4.547771,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",6,156,0,0,0,1,11.57895,8,0,12.5,0,5,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,577,0,0,0,1,5.978261,2,0,11.42857,0,4.487805,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",42,1303,0,0,0,1,8.310249,2,0,12.12121,0,4.484472,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",28,755,0,0,0,1,5.063291,2,0,11.42857,0,4.557692,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",67,2468,0,0,0,1,3.949224,2,0,12.12121,0,4.146199,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,602,0,0,0,1,4.79798,2,0,11.42857,0,4.658824,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",39,1226,0,0,0,1,6.950355,2,0,12.12121,0,4.763514,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,610,0,0,0,1,4.102564,2,0,11.42857,0,4.642857,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",38,1213,0,0,0,1,3.545052,2,0,12.12121,0,4.605442,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",42,1496,0,0,0,1,6.555423,2,0,12.12121,0,4.462766,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,582,0,0,0,1,4.221636,2,0,11.42857,0,4.679012,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",7,229,0,0,0,1,6.578947,8,0,14.54545,0,4.75,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",73,2633,0,0,0,1,4.931507,23,0,19.23077,0,3.482824,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",28,744,0,0,0,1,4.347826,2,0,11.42857,0,4.735294,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",58,1929,0,0,0,1,5.566219,2,0,12.12121,0,4.801843,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",28,1020,0,0,0,2,8.45839,2,0,16.66667,0,4.261628,4
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",14,522,0,1,0,1,4.155844,17,0,17.24138,0,4.095745,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",14,446,0,0,0,1,10.73826,17,0,13.04348,0,4.197183,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",44,1409,0,0,0,1,3.365385,2,0,12.12121,0,4.425532,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",40,1320,0,0,0,1,6.425703,2,0,12.12121,0,4.527273,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,831,0,0,0,1,5.696203,22,0,0,0,4.051282,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",12,396,0,0,0,1,6.709265,17,0,11.76471,0,4.536232,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,257,0,0,0,1,5.142857,8,0,14.63415,0,4.72973,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",12,420,0,0,0,1,6.769231,19,0,0,0,4.513889,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",28,720,0,0,0,1,5.664488,2,0,11.42857,0,4.5,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",62,2226,0,0,0,1,5.403226,2,0,12.12121,0,4.290657,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",39,1166,0,0,0,1,5.255023,2,0,12.12121,0,4.864662,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",22,975,0,0,0,1,4.277286,8,0,12.5,0,4.011834,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",19,960,0,0,0,1,7.784431,8,0,16,0,4.175,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",30,960,0,0,0,1,7.275321,8,0,8.333333,0,4.248485,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,273,0,0,0,1,8.823529,8,0,13.51351,0,5.3125,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",30,1070,0,0,0,1,9.028728,8,0,7.692308,0,4.685897,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,273,0,0,0,1,17.41935,8,0,14.63415,0,4.305556,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",7,227,0,0,0,1,8.053691,8,0,13.88889,0,4.806452,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,201,1,0,0,1,13.88889,8,0,16.66667,0,4.32,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",17,760,0,0,0,1,5.145798,8,0,11.36364,0,4.818182,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,200,0,0,0,1,12,8,0,14,0,4.807692,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",26,1221,0,0,0,1,4.352557,8,0,12.19512,0,4.786458,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",14,541,0,0,0,1,9.462916,8,0,17.64706,0,3.949495,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",13,458,0,0,0,1,11.04478,8,0,11.11111,0,4.785714,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",21,894,0,1,0,1,5.159332,8,0,15.90909,0,4.170886,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",32,1404,0,0,0,1,5.410628,8,0,12.82051,0,5.024272,1
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,247,0,0,0,1,10.06711,8,0,15.25424,0,4.806452,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",23,670,0,0,0,1,5.882353,8,0,6.666667,0,4.621359,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,257,0,0,0,1,5.142857,8,0,17.02128,0,5,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",9,320,0,0,0,1,7.281553,8,0,14.66667,0,4.291667,0
"F","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F",18,959,0,0,0,1,8.131241,8,0,12,0,4.075581,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",9,275,0,0,0,1,8.648649,8,0,16.21622,0,4.868421,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",9,275,0,0,0,1,8.648649,8,0,16.21622,0,4.868421,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",30,1568,0,0,0,1,3.492334,8,0,12.12121,0,4.811475,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,211,0,0,0,1,13.04348,8,0,14.63415,0,4.6,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",11,333,0,0,0,1,7.317073,8,0,13.33333,0,5.125,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,189,0,0,0,1,13.91304,8,0,13.88889,0,5,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,225,0,0,0,1,20,8,0,19.04762,0,4.21875,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",11,434,0,0,0,1,8.389262,8,0,16,0,4.515152,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",7,188,0,0,0,1,5.185185,8,0,13.33333,0,4.655172,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,201,1,0,0,1,13.88889,8,0,16.66667,0,4.32,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",15,515,0,0,0,1,8.815427,8,0,12.5,0,4.84,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",11,460,0,0,0,1,8.484848,8,0,13.33333,0,4.647887,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",10,373,0,0,0,1,10.50584,8,0,18.66667,0,4.145161,1
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",13,413,0,0,0,1,5.743243,8,0,15.78947,0,4.41791,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",56,2843,0,0,0,1,7.312049,8,0,9.52381,0,4.558685,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",38,1969,0,0,0,1,3.884796,8,0,16.66667,0,4.483483,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",11,337,0,0,0,1,8.520179,8,0,14.28571,0,4.645833,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",13,544,0,0,0,1,6.770833,8,0,17.33333,0,4.042105,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",22,944,0,0,0,1,6.017192,8,0,11.11111,0,4.562092,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",7,196,0,0,0,1,6.756757,8,0,16.12903,0,5.103448,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,230,0,0,0,1,11.11111,8,0,10.81081,0,4.354839,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",59,2721,0,0,0,1,7.806691,8,0,10,0,4.289294,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",10,345,0,0,0,1,12.03704,8,0,16,0,4.153846,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",22,663,0,0,0,1,5.251641,8,0,8.333333,0,4.154545,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,250,0,0,0,1,10.81081,8,0,12.5,0,4.352941,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",29,1000,0,0,0,1,5.053599,8,0,11.76471,0,4.766423,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",34,1567,0,0,0,1,4.903678,8,0,9.090909,0,4.392308,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",35,1822,0,0,0,1,7.479432,8,0,7.692308,0,4.369281,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,202,1,0,0,1,14.52991,8,0,18.18182,0,4.178571,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,211,0,0,0,1,11.11111,8,0,15.68627,0,4.821429,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",7,177,0,0,0,1,5.30303,8,0,12.12121,0,4.888889,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",9,257,0,0,0,1,9.937888,8,0,16,0,4.472222,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",10,350,0,0,0,1,8.974359,8,0,16,0,4.68,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",11,421,0,0,0,1,7.744108,8,0,14.66667,0,4.640625,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,198,1,0,0,1,12.17391,8,0,13.33333,0,5,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",11,396,0,0,0,1,10.19608,8,0,12,0,5.3125,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",9,297,0,0,0,1,10.99476,8,0,14.66667,0,5.162162,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,230,0,0,0,1,13.0137,8,0,10.52632,0,5.84,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",10,393,0,0,0,1,5.860806,8,0,12,0,4.963636,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,234,0,0,0,1,13.28671,8,0,10.25641,0,5.958333,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,234,0,0,0,1,11.11111,8,0,16.17647,0,4.5,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",7,192,0,0,0,1,4.225352,8,0,16.27907,0,5.071429,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",9,319,0,0,0,1,14.65969,8,0,13.69863,0,4.658537,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",21,756,0,0,0,1,4.469274,8,0,0,0,4.438017,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",13,401,0,0,0,1,7.777778,8,0,10,0,4.5,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",14,716,0,0,0,1,9.787234,8,0,20,0,3.916667,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",9,259,0,0,0,1,12.5,8,0,16,0,4.941176,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",23,1040,0,0,0,1,5.635649,8,0,0,0,4.461988,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",13,491,0,0,0,1,5.337079,8,0,13.95349,0,5.085714,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",39,1164,0,0,0,1,8.700696,8,0,15.625,0,4.710383,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",12,374,0,0,0,1,9.124088,8,0,15.78947,0,4.089552,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",30,1441,0,0,0,1,4.843305,8,0,13.04348,0,4.808219,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",34,1005,0,0,0,1,4.360465,8,0,15.38462,44.11765,4.410256,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",17,795,0,0,0,1,8.121827,8,0,12.90323,0,4.313869,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,934,0,0,0,1,8.615385,8,0,17.64706,0,4.545455,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",18,660,0,0,0,1,8.786611,8,0,9.090909,0,4.640777,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",33,1448,0,0,0,1,3.651685,8,0,11.11111,0,4.564103,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",18,625,0,0,0,1,7.640449,8,0,13.11475,0,4.238095,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",22,877,0,1,0,1,6.20155,8,0,12.5,0,4.813433,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,842,0,0,0,1,5.591054,8,0,10,0,4.968254,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",21,616,0,0,0,1,15.85082,8,0,11.11111,0,4.988372,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",14,508,0,0,0,1,7.988981,8,0,13.88889,0,5.112676,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",25,1098,0,0,0,1,3.642773,8,0,10,0,4.526596,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",27,897,0,0,0,1,11.30856,8,0,24.13793,37.03704,4.210884,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",14,675,0,0,0,1,6.451613,8,0,16.21622,0,4.96,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,214,0,0,0,1,11.9403,8,0,12.2449,0,5.153846,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",10,326,0,0,0,1,6.849315,8,0,13.33333,0,5.093023,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",11,460,0,0,0,1,10.86262,8,0,14.66667,0,5.396552,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,231,0,1,0,1,10.79137,8,0,14.49275,0,4.633333,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",9,320,0,0,0,1,8.571429,8,0,18.66667,0,4.565217,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",25,1037,0,0,0,1,5.387648,8,0,16.36364,0,4.640244,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",9,308,0,0,0,1,7.389163,8,0,14.66667,0,4.833333,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",11,365,0,0,0,1,13.80597,8,0,13.7931,0,4.466667,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,1171,0,0,0,1,5.944056,8,0,10.52632,0,4.612903,0
"F","T","F","F","T","T","F","F","F","F","T","F","F","F","F","F","F",21,815,0,0,0,1,3.594771,10,0,13.23529,23.80952,4.896,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",17,759,0,0,0,1,6.108202,8,0,13.04348,0,4.584,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",14,682,0,0,0,1,7.543103,8,0,1.333333,0,4.377358,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",21,810,0,0,0,1,7.445008,8,0,12.5,0,4.925,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,167,0,0,0,1,14.73684,8,0,12.5,0,4.318182,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,203,0,0,0,1,21.0084,8,0,17.77778,0,4.576923,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",28,1501,0,0,0,1,3.832442,8,0,7.692308,0,3.992883,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",12,476,0,0,0,1,10.09174,8,0,18.66667,0,4.605634,1
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",12,485,0,0,0,1,11.96319,8,0,12.16216,0,4.939394,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,237,0,0,0,1,10.9589,8,0,17.1875,0,4.866667,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",10,331,0,0,0,1,12.38938,8,0,16.21622,0,4.346154,0
"F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","T",29,1026,0,0,0,2,2.777778,10,0,13.23529,17.24138,4.449438,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",9,261,0,0,0,1,11.11111,8,0,10.66667,0,4.909091,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",10,354,0,0,0,1,10.08065,8,0,14.66667,0,4.769231,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",31,1233,0,0,0,1,6.557377,8,0,22.22222,0,4.379487,0
"F","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F",8,235,0,0,0,1,12.94964,8,0,14.08451,0,4.483871,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",16,717,0,0,0,1,5.871212,15,0,7.692308,0,4.190476,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",13,390,0,0,0,1,7.968127,15,0,0,0,4.735849,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",13,432,0,0,0,1,5.882353,15,0,0,0,4.013889,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",37,1503,0,0,0,1,2.363636,15,0,9.52381,0,4.72103,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",106,3093,0,0,0,1,2.595797,15,0,11.76471,0,4.511152,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",43,2677,0,0,0,1,2.094241,15,0,22.22222,0,4.508584,0
"F","T","F","F","T","T","T","F","F","F","F","F","F","F","F","F","T",20,640,0,0,0,2,5.369128,10,0,7.692308,25,4.027027,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",13,433,0,0,0,1,6.329114,15,0,11.66667,0,4.9375,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",13,411,0,0,0,1,5.230769,15,0,6.25,0,4.924242,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",65,2882,0,0,0,1,4.301075,15,0,9.677419,0,4.481928,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",19,764,0,0,0,1,6.007067,15,0,13.51351,0,5.00885,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",68,4343,0,0,0,1,2.673325,15,0,13.51351,0,4.281761,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",20,1007,0,0,0,1,2.983139,15,0,13.69863,0,4.56213,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",39,1825,0,0,0,1,4.222222,15,0,0,0,4.440789,0
"F","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",27,1381,0,0,0,1,4.059041,15,0,13.51351,0,4.692641,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",23,1140,0,0,0,1,2.796421,15,0,10.66667,0,5.050847,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",36,2004,0,0,0,1,3.024575,15,0,19.04762,0,4.470423,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",126,4614,0,0,0,1,4.104903,11,0,11.90476,0.7936508,4.440506,3
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",6,99,0,0,0,1,18.18182,15,0,11.76471,0,4,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",6,97,0,0,0,1,16.27907,15,0,14.28571,0,4.3,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",6,160,0,0,0,1,12.08791,15,0,12.71186,0,5.055556,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",42,2323,0,0,0,1,3.697285,15,0,14.66667,0,4.284653,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",6,152,0,0,0,1,12.04819,15,0,16.34615,0,4.611111,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",68,2213,0,0,0,1,3.788334,15,0,10,0,3.849537,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",6,149,0,0,0,1,17.72152,15,0,14.45783,0,4.388889,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,307,0,0,0,1,10.69767,15,0,13.04348,0,4.574468,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",6,100,0,1,0,1,15.21739,15,0,16.66667,0,4.6,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",7,235,0,0,0,1,8.496732,15,0,13.04348,0,4.5,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",51,2101,0,0,0,1,5.353728,11,0,11.42857,0,4.587719,0
